"bugId","testerId","testCycleId","productId","subject","action_performed","expected_result","result","error_message"
869036,77839,36837,4189," Rake – watch official trailer displays Meet Keegan Deane","1.	Open the url http://fox.com/rake/. 2.	On the firt picture in the cdarrusel tap watch trailer hyperlink 3.	Observe the video that opens ","Opens and play Rake official trailer  http://www.fox.com/rake/clips/30055491833 ","Opens and play Meet Keegan Deane video  http://www.fox.com/rake/clips/79468099876 ",""
869027,68763,36260,4189,"Enlisted - Navigation Bar arrow does not point on Videos when Videos page is displayed","1. Go to http://www.fox.com/enlisted 2. Click on videos 3. Observe Navigation Bar arrow behavior","Navigation Bar arrow is pointing at Videos","Navigation Bar arrow is not pointing anywhere",""
868392,87263,36709,4189,"Fox Header-Shows- The X Factor image not aligned with other images and only partially visible in IE9","1. Go to the test URL:http://yellow.foxdev.fox.com/ in IE 9 2. Mouse hover on Shows in the header. 3. Observe The X Factor image frame.","All the image frames should be fully visible.","The X Factor image is not fully displayed in IE 9. In Chrome all the images are displayed on same row and are visible.","None"
868138,75385,36709,4189,"Footer - Shop page > Search box missing, floating Facebook, Twitter, YouTube links","1- Navigate to staging site at: http://yellow.foxdev.fox.com/ 2- Select from Top Nav > Shop: http://yellow.foxdev.fox.com/shop/ 3- Look at the footer elements","Footer should be properly displayed in all pages","In the Shop page, the footer is missing a Search Box and has floating links for Twitter, Facebook, and YouTube",""
868124,109025,36709,4189,"Fox Header- Schedule  and  Shop  links are not highlighted while Tab ordering","1. Go to http://yellow.foxdev.fox.com/ 2. Press  Tab  button "," Schedule  and  Shop  links should be highlighted while Tab ordering"," Schedule  and  Shop  links are not highlighted while Tab ordering",""
868067,75385,36709,4189,"Animation Domination - Header - Shows> shows listed as empty tiles, not list as in other pages","1- Navigate to staging site at: http://yellow.foxdev.fox.com/ 2- Select from Top Nav > Shows> Animation Domination: http://yellow.foxdev.fox.com/animationdomination/ 3- Mouse over all Top Nav elements: Shows, Watch Full Episodes, Schedule, Shop","Top Nav Shows should be uniform across show sites","The Top Nav Shows for Animation Domination has blank tiles under the show names unlike other show sites",""
867582,32755,36709,4189,"Header - tap on Shows loads Shows page, not dropdown usually","1. go to yellow.foxdev.fox.com on android device 2. tap on shows drop down","expected drop down list to be shown","Occasionally the drop down list is shown and can be swiped to see entire list Most of the time, the shows page is shown  Problem occurs on HTC One X Phone Device Android 4.1.1 and on Kindle Fire Android 2.3  Because of the frequency of this happening, the user must search through the shows listed below to select the desired show When this is done from a show site, it puts the user back to the main shows page and out of the show site that user was viewing.  ",""
867562,32755,36709,4189,"Footer - multiple search boxes below Copyright wording on iPhone 5C","1. yellow.foxdev.fox.com on iPhone device 2. swipe to bottom of page","expect nothing to be below copyright info at bottom of footer","When page first starts to load, there is nothing below the Copyright info in the footer, but as the page completes loading, the two side-by-side search boxes are seen below the Copyright info.  Because they are so far down, it is difficult, possibly impossible, to tap on them to use them, since the terms info page is usually seen when tapped on.  Problem is seen in landscape and portrait mode.   Landscape mode shows that the boxes are left aligned.",""
867540,60389,36709,4189,"Shows - Space missing between Shows SYTYCD and Terra Nova","1. Launch test URL: http://yellow.foxdev.fox.com/ 2. Mouse over Shows 3. Observe dropdown bottom image place holders","Even spaces between the Show images","Missing space between SYTYCD and Terra Nova",""
867528,32755,36709,4189,"Header on New format shows - Schedule and shop disappear when Mouse hover is done","1. go to http://yellow.foxdev.fox.com/the-mindy-project/ 2. mouse hover over each of the menu items","expect to still see each item when mouse is hovered over each","Schedule and Shop words disappear when mouse is hovered over each  Each item does work if correct click placement is done, but you can't see the words",""
867513,60389,36709,4189,"Fox Header - Graphic displays under Schedule","1. Launch test URL: http://yellow.foxdev.fox.com/ 2. May have to Mouse over Watch Full Episodes for grahic to display","No Graphic under Schedule","Graphic from Xbox One Ad displays under Schedule",""
867503,75063,36709,4189,"Mainpage Footer - The footer feedback icon is not functioning properly all through the site","1.Launch the http://yellow.foxdev.fox.com/ 2. scroll down till the footer and select the feedback icon ","The Feedback icon should pop up a window for user comments.","When user selects the feedback icon it doesn't open any comment window for user to input info.",""
867499,60389,36709,4189,"Fox Header - All menu names hide when you mouse Shows Dropdown","1. Launch test URL: http://yellow.foxdev.fox.com/ 2. Mouse over Shows and roll mouse over the show names","Shows title remains on the page.","Menu items hide when you mouse over the show names in the dropdown.",""
867491,60389,36709,4189,"Fox Header - Mouse over changes order and location of menu items","Precondition: Clear Cache and cookies 1. Launch test URL: http://yellow.foxdev.fox.com/ 2. Mouse over Shows and roll mouse over the show names 3. Move mouse down the page and back up to the menu names","Menu names would remain in the same order and the same location on the page.","Menu items change order and location.",""
867488,75063,36709,4189,"Fox Header: The Arrows on the header are placed and nothing functions","1.Launch the Site http://yellow.foxdev.fox.com/ 2. On the home page see the forward arrow and backward arrow button in the header  3. select any arrow to where the page takes","Either the arrows should take backward or forward to show any content","Nothing happens when user select either backward or forward arrow.",""
867350,60389,36628,4189,"New Girl - Galaxy Tab 3 10.1:  Clips - Unable to Filter clips in Landscape","1. Place tablet in Landscape and Launch Test URL: fox.com/new-girl  2. Select Clips from top bar  3. Scroll down and select Filter by dropdown - Page advances to the top 4. Scroll back down and select Style","Clips from Style would display on the Clips header and on the Filter tab. The correct clips would be loaded in the Watch more clips carousel. ","When you tap Filter by clips dropdown the page advances to the top. When you scroll back down and select one of the options, ie Style the Header continues to say Clips, dropdown does not change and has  From the Episode  and clips in the carousel do not change. ",""
867267,60389,36628,4189,"New Girl - Clips - Filter clips by always displays Style ","1. Launch Test URL: fox.com/new-girl  2. Select Clips from menu or top bar  3. Select Filter clips by - Observe Style is selected  4. Select Behind the Scenes - Clips Behind the Scenes load  5. Select Select Filter clips by ","Filter clips would display the current selection.","Selecting Filter clips by always displays Style.",""
867157,109025,36628,4189,"New Girl - Unable to share photo via Twitter when go to the  #NewGirlEscape  link clicking on banner","1. Go to URL http://www.fox.com/new-girl  2. Scroll down 3. Click on small  Ford  banner (http://www.fox.com/new-girl/escape/?bannerid=1193854|104704582|277394085|0&referrer=N3016.fox) 4. Click  Twitter  icon","The Twitter page should be opened The photo should be shared via Twitter account","Unable to share photo via Twitter account Clicking on Twitter icon opens the blank page in Google Chrome,Mozilla Firefox browsers Clicking on Twitter icon opens  The page not found  in Internet Explorer browser  Clicking on Twitter icon opens the Twitter account page only in Safari browser It happens when go to the  http://www.fox.com/new-girl/escape/  link by clicking on the small  Ford Banner ","No error message"
866929,87263,36628,4189,"New Girl-Clips-tapping Filter Clips by in landscape page scrolls to top and not display drop down","1. Go to the test URL : www.fox.com/new-girl using iPad2 2. With device in landscape mode, tap on Clips 3. Scroll down and tap on 'Filter Clips by' drop down","Drop down should get displayed ","It does not display the drop down menu properly, but page scrolls to top. It takes multiple tries to get the drop down to stay displayed and be able to select. In Portrait mode it functions properly.","N/A"
866694,39536,36628,4189,"New Girl Escape - Facebook share of Spa Day has wrong photo (Android)","1. Open http://www.fox.com/new-girl/escape on Android device. 2. Click the Facebook share for the 4th photo (Spa Day) 3. Login to Facebook","The  Spa Day Release Your Tension  photo is shared to Facebook (as is seen with the other 3 photos). ","A general fox image is shared.  Sometimes American Dad and other times for Brooklyn Nine-Nine.   Link on facebook goes back to Fox.com instead of the http://www.fox.com/new-girl/escape (as is seen with the other 3 photos)",""
866692,60389,36628,4189,"New Girl - iPad mini: Images with 2 line captions overlay carousel navigation bubbles ","1. Put Tablet in Landscape 2. Launch Test URL: fox.com/new-girl  3. Swipe through the images in the Carousel","Captions would not overlay navigation bubbles","If the Caption goes to a 2nd line then the text overlays the navigation bubbles.",""
866657,60389,36628,4189,"New Girl - Galaxy Tab 3 10.1: Videos do not play ","1. Launch Test URL: fox.com/new-girl/ 2. Scroll page down to Featured Videos 3. Wait for Video to play  4. Try tapping screen to start Video","Video would play.","Video does not play. Tapping screen will bring up scrubber. Tapping the arrow on the scrubber does nothing ",""
